TransactionID,InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,Description,Category,TotalPrice
269,INV02833,21-01-2022 00:00,CUST0047,PROD014,1,39.87,5,Product 14,Sports,37.8765
270,INV04181,21-01-2022 01:00,CUST0468,PROD001,4,408.54,15,Product 1,Toys,1389.036
271,INV01749,21-01-2022 06:00,CUST0456,PROD001,3,239.38,0,Product 1,Toys,718.14
272,INV03550,21-01-2022 09:00,CUST0255,PROD029,3,165.04,15,Product 29,Electronics,420.852
273,INV02635,21-01-2022 10:00,CUST0059,PROD006,2,279.96,0,Product 6,Clothing,559.92
274,INV03768,21-01-2022 10:00,CUST0075,PROD015,4,218.24,20,Product 15,Clothing,698.368
275,INV02266,21-01-2022 13:00,CUST0190,PROD033,1,254.95,0,Product 33,Toys,254.95
276,INV00733,21-01-2022 13:00,CUST0216,PROD002,2,194.34,0,Product 2,Sports,388.68
277,INV03781,21-01-2022 14:00,CUST0067,PROD015,4,19.92,0,Product 15,Clothing,79.68
278,INV02038,21-01-2022 15:00,CUST0228,PROD014,3,377.73,5,Product 14,Sports,1076.5305
279,INV01593,21-01-2022 15:00,CUST0051,PROD049,1,447.48,0,Product 49,Electronics,447.48
280,INV01561,21-01-2022 16:00,CUST0155,PROD020,3,121.37,5,Product 20,Toys,345.9045
281,INV03325,21-01-2022 16:00,CUST0264,PROD016,3,117.23,0,Product 16,Toys,351.69
282,INV00306,21-01-2022 18:00,CUST0126,PROD010,4,72.78,10,Product 10,Sports,262.008
283,INV04018,21-01-2022 20:00,CUST0373,PROD016,3,382.38,20,Product 16,Toys,917.712
284,INV04079,21-01-2022 21:00,CUST0211,PROD030,4,115.77,10,Product 30,Home & Kitchen,416.772
285,INV02596,21-01-2022 22:00,CUST0289,PROD034,3,150.12,15,Product 34,Toys,382.806
286,INV01589,22-01-2022 02:00,CUST0194,PROD050,1,205.37,5,Product 50,Toys,195.1015
287,INV03987,22-01-2022 03:00,CUST0067,PROD042,2,89.31,15,Product 42,Home & Kitchen,151.827
288,INV03853,22-01-2022 04:00,CUST0091,PROD021,2,334.77,5,Product 21,Sports,636.063
289,INV02581,22-01-2022 08:00,CUST0095,PROD035,1,286.07,15,Product 35,Grocery,243.1595
290,INV03012,22-01-2022 11:00,CUST0172,PROD038,2,405.54,10,Product 38,Home & Kitchen,729.972
291,INV02794,22-01-2022 15:00,CUST0030,PROD050,3,472.53,10,Product 50,Toys,1275.831
292,INV02407,22-01-2022 19:00,CUST0265,PROD026,4,349.82,5,Product 26,Sports,1329.316
293,INV03756,22-01-2022 20:00,CUST0309,PROD017,2,304.72,0,Product 17,Grocery,609.44
294,INV03288,22-01-2022 22:00,CUST0052,PROD005,1,330.48,15,Product 5,Sports,280.908
295,INV03452,22-01-2022 23:00,CUST0408,PROD028,3,408.6,15,Product 28,Electronics,1041.93
296,INV04450,23-01-2022 06:00,CUST0107,PROD049,2,363.94,15,Product 49,Electronics,618.698
297,INV02463,23-01-2022 06:00,CUST0207,PROD036,2,254.91,0,Product 36,Grocery,509.82
298,INV00714,23-01-2022 09:00,CUST0084,PROD029,2,136.78,0,Product 29,Electronics,273.56
299,INV03436,23-01-2022 11:00,CUST0468,PROD030,3,50.74,20,Product 30,Home & Kitchen,121.776
300,INV03517,23-01-2022 12:00,CUST0238,PROD008,3,74.81,10,Product 8,Home & Kitchen,201.987
301,INV00782,23-01-2022 13:00,CUST0102,PROD033,2,21.53,15,Product 33,Toys,36.601
302,INV02813,23-01-2022 16:00,CUST0399,PROD007,3,111.2,0,Product 7,Home & Kitchen,333.6
303,INV00202,23-01-2022 16:00,CUST0185,PROD011,2,356.85,0,Product 11,Toys,713.7
304,INV02136,23-01-2022 17:00,CUST0027,PROD009,1,220.73,10,Product 9,Home & Kitchen,198.657
305,INV00898,23-01-2022 17:00,CUST0461,PROD038,4,339.32,10,Product 38,Home & Kitchen,1221.552
306,INV01090,23-01-2022 18:00,CUST0498,PROD032,2,26.16,0,Product 32,Clothing,52.32
307,INV04242,23-01-2022 19:00,CUST0173,PROD037,4,137.39,0,Product 37,Grocery,549.56
308,INV02587,23-01-2022 20:00,CUST0198,PROD030,2,349.06,10,Product 30,Home & Kitchen,628.308
309,INV02021,23-01-2022 22:00,CUST0066,PROD024,1,420.6,0,Product 24,Clothing,420.6
310,INV00369,23-01-2022 23:00,CUST0413,PROD002,4,336.99,0,Product 2,Sports,1347.96
311,INV01939,24-01-2022 03:00,CUST0318,PROD047,2,324.8,10,Product 47,Clothing,584.64
312,INV02670,24-01-2022 03:00,CUST0285,PROD005,1,213.63,5,Product 5,Sports,202.9485
313,INV00237,24-01-2022 04:00,CUST0010,PROD006,4,453.23,20,Product 6,Clothing,1450.336
314,INV04307,24-01-2022 04:00,CUST0159,PROD025,2,97.96,0,Product 25,Grocery,195.92
315,INV02345,24-01-2022 04:00,CUST0051,PROD038,2,309.37,10,Product 38,Home & Kitchen,556.866
316,INV01780,24-01-2022 04:00,CUST0405,PROD015,1,274.01,20,Product 15,Clothing,219.208
317,INV04878,24-01-2022 07:00,CUST0351,PROD013,2,225.18,10,Product 13,Grocery,405.324
318,INV02240,24-01-2022 08:00,CUST0344,PROD010,1,472.31,15,Product 10,Sports,401.4635
319,INV02144,24-01-2022 08:00,CUST0366,PROD048,4,284.04,15,Product 48,Toys,965.736
320,INV04194,24-01-2022 09:00,CUST0334,PROD008,1,185.34,0,Product 8,Home & Kitchen,185.34
321,INV03924,24-01-2022 10:00,CUST0482,PROD015,2,215.15,0,Product 15,Clothing,430.3
322,INV04557,24-01-2022 12:00,CUST0396,PROD008,3,168.99,0,Product 8,Home & Kitchen,506.97
323,INV01660,24-01-2022 12:00,CUST0368,PROD044,1,179.71,0,Product 44,Home & Kitchen,179.71
324,INV02052,24-01-2022 13:00,CUST0157,PROD028,1,363.37,0,Product 28,Electronics,363.37
325,INV03963,24-01-2022 13:00,CUST0264,PROD044,4,399.58,0,Product 44,Home & Kitchen,1598.32
326,INV03398,24-01-2022 17:00,CUST0122,PROD038,2,91.76,10,Product 38,Home & Kitchen,165.168
327,INV03110,24-01-2022 19:00,CUST0384,PROD022,4,477.93,0,Product 22,Electronics,1911.72
328,INV03314,24-01-2022 20:00,CUST0425,PROD013,4,491.77,15,Product 13,Grocery,1672.018
329,INV00822,24-01-2022 20:00,CUST0372,PROD022,4,183.27,0,Product 22,Electronics,733.08
330,INV00065,24-01-2022 22:00,CUST0338,PROD024,1,55.88,20,Product 24,Clothing,44.704
331,INV01179,24-01-2022 22:00,CUST0128,PROD023,4,284.93,0,Product 23,Toys,1139.72
332,INV03901,25-01-2022 01:00,CUST0443,PROD046,1,357.01,10,Product 46,Electronics,321.309
333,INV01238,25-01-2022 03:00,CUST0011,PROD034,4,444.72,5,Product 34,Toys,1689.936
334,INV03903,25-01-2022 05:00,CUST0456,PROD001,4,84.33,5,Product 1,Toys,320.454
335,INV02937,25-01-2022 07:00,CUST0468,PROD026,4,347.85,20,Product 26,Sports,1113.12
336,INV00080,25-01-2022 08:00,CUST0474,PROD030,2,290.57,0,Product 30,Home & Kitchen,581.14
337,INV00709,25-01-2022 09:00,CUST0379,PROD003,4,284.07,0,Product 3,Home & Kitchen,1136.28
338,INV01057,25-01-2022 12:00,CUST0476,PROD042,1,445.41,5,Product 42,Home & Kitchen,423.1395
339,INV04225,25-01-2022 13:00,CUST0111,PROD036,3,191.78,15,Product 36,Grocery,489.039
340,INV02042,25-01-2022 15:00,CUST0428,PROD024,4,9.3,0,Product 24,Clothing,37.2
341,INV00365,25-01-2022 15:00,CUST0401,PROD049,4,133.26,15,Product 49,Electronics,453.084
342,INV03344,25-01-2022 18:00,CUST0249,PROD002,3,307.36,0,Product 2,Sports,922.08
343,INV03324,25-01-2022 19:00,CUST0463,PROD015,1,249.03,5,Product 15,Clothing,236.5785
344,INV01655,25-01-2022 20:00,CUST0078,PROD015,4,297.01,20,Product 15,Clothing,950.432
345,INV01662,25-01-2022 21:00,CUST0039,PROD015,2,189.94,0,Product 15,Clothing,379.88
346,INV03920,25-01-2022 21:00,CUST0016,PROD025,1,159.64,15,Product 25,Grocery,135.694
347,INV04670,25-01-2022 22:00,CUST0038,PROD041,1,33.68,20,Product 41,Electronics,26.944
348,INV03977,25-01-2022 23:00,CUST0304,PROD047,3,275.17,0,Product 47,Clothing,825.51
349,INV04649,26-01-2022 00:00,CUST0226,PROD011,3,100.31,10,Product 11,Toys,270.837
350,INV00547,26-01-2022 00:00,CUST0474,PROD029,3,139.07,0,Product 29,Electronics,417.21
351,INV03739,26-01-2022 03:00,CUST0481,PROD049,1,195.24,0,Product 49,Electronics,195.24
352,INV03318,26-01-2022 04:00,CUST0353,PROD050,3,247.29,10,Product 50,Toys,667.683
353,INV03922,26-01-2022 04:00,CUST0016,PROD038,2,145.25,0,Product 38,Home & Kitchen,290.5
354,INV00009,26-01-2022 07:00,CUST0231,PROD008,3,325.54,10,Product 8,Home & Kitchen,878.958
355,INV02022,26-01-2022 09:00,CUST0301,PROD022,4,122.61,5,Product 22,Electronics,465.918
356,INV01355,26-01-2022 14:00,CUST0318,PROD027,1,141.51,0,Product 27,Toys,141.51
357,INV02209,26-01-2022 15:00,CUST0471,PROD033,2,249.67,10,Product 33,Toys,449.406
358,INV00569,26-01-2022 15:00,CUST0332,PROD045,2,493.2,0,Product 45,Sports,986.4
359,INV02660,26-01-2022 15:00,CUST0009,PROD006,4,412.21,10,Product 6,Clothing,1483.956
360,INV02938,26-01-2022 16:00,CUST0373,PROD035,2,113.36,20,Product 35,Grocery,181.376
361,INV04701,26-01-2022 18:00,CUST0030,PROD005,4,412.27,20,Product 5,Sports,1319.264
362,INV00352,26-01-2022 22:00,CUST0423,PROD035,4,266.33,15,Product 35,Grocery,905.522
363,INV00243,26-01-2022 23:00,CUST0352,PROD009,3,310.98,10,Product 9,Home & Kitchen,839.646
364,INV03591,27-01-2022 01:00,CUST0333,PROD049,1,37.83,0,Product 49,Electronics,37.83
365,INV01679,27-01-2022 01:00,CUST0132,PROD040,3,254.8,0,Product 40,Toys,764.4
366,INV04629,27-01-2022 02:00,CUST0401,PROD015,2,208.03,0,Product 15,Clothing,416.06
367,INV01514,27-01-2022 03:00,CUST0222,PROD023,2,304.67,0,Product 23,Toys,609.34
368,INV02714,27-01-2022 08:00,CUST0054,PROD027,1,267.5,10,Product 27,Toys,240.75
369,INV04945,27-01-2022 10:00,CUST0323,PROD031,2,437.18,0,Product 31,Home & Kitchen,874.36
370,INV03579,27-01-2022 12:00,CUST0378,PROD009,3,24.45,15,Product 9,Home & Kitchen,62.3475
371,INV00431,27-01-2022 15:00,CUST0131,PROD034,3,410.04,20,Product 34,Toys,984.096
372,INV01024,27-01-2022 17:00,CUST0394,PROD039,4,182.64,20,Product 39,Toys,584.448
373,INV00656,27-01-2022 19:00,CUST0087,PROD001,3,72.6,15,Product 1,Toys,185.13
374,INV03523,27-01-2022 22:00,CUST0472,PROD009,3,91.76,0,Product 9,Home & Kitchen,275.28
375,INV00283,28-01-2022 00:00,CUST0453,PROD014,1,497.61,5,Product 14,Sports,472.7295
376,INV02605,28-01-2022 04:00,CUST0457,PROD017,1,187.42,10,Product 17,Grocery,168.678
377,INV02765,28-01-2022 06:00,CUST0162,PROD011,4,213.92,0,Product 11,Toys,855.68
378,INV00696,28-01-2022 06:00,CUST0432,PROD036,4,87.64,0,Product 36,Grocery,350.56
379,INV02892,28-01-2022 08:00,CUST0324,PROD004,1,91.64,5,Product 4,Sports,87.058
380,INV02617,28-01-2022 10:00,CUST0194,PROD033,2,432.77,20,Product 33,Toys,692.432
381,INV04198,28-01-2022 11:00,CUST0422,PROD003,2,50.91,0,Product 3,Home & Kitchen,101.82
382,INV03070,28-01-2022 12:00,CUST0228,PROD010,3,230.96,0,Product 10,Sports,692.88
383,INV04599,28-01-2022 13:00,CUST0189,PROD019,4,51.79,0,Product 19,Clothing,207.16
384,INV04346,28-01-2022 14:00,CUST0407,PROD001,3,84.64,0,Product 1,Toys,253.92
385,INV00086,28-01-2022 17:00,CUST0108,PROD002,1,115.07,20,Product 2,Sports,92.056
386,INV03472,28-01-2022 18:00,CUST0397,PROD017,2,272.1,0,Product 17,Grocery,544.2
387,INV04540,28-01-2022 19:00,CUST0409,PROD050,2,263.04,0,Product 50,Toys,526.08
388,INV03432,28-01-2022 19:00,CUST0382,PROD031,4,483.4,5,Product 31,Home & Kitchen,1836.92
389,INV02980,28-01-2022 21:00,CUST0183,PROD004,1,129.05,0,Product 4,Sports,129.05
390,INV02769,28-01-2022 23:00,CUST0419,PROD008,3,305.41,0,Product 8,Home & Kitchen,916.23
391,INV00102,28-01-2022 23:00,CUST0245,PROD006,2,255.26,10,Product 6,Clothing,459.468
392,INV01541,29-01-2022 00:00,CUST0342,PROD047,3,26.63,0,Product 47,Clothing,79.89
393,INV04583,29-01-2022 05:00,CUST0426,PROD019,2,262,0,Product 19,Clothing,524
394,INV01314,29-01-2022 06:00,CUST0114,PROD038,2,86.03,20,Product 38,Home & Kitchen,137.648
395,INV02984,29-01-2022 08:00,CUST0305,PROD019,2,70.4,10,Product 19,Clothing,126.72
396,INV01876,29-01-2022 08:00,CUST0462,PROD049,4,336.01,0,Product 49,Electronics,1344.04
397,INV03700,29-01-2022 09:00,CUST0270,PROD018,2,72.19,15,Product 18,Grocery,122.723
398,INV01968,29-01-2022 09:00,CUST0295,PROD028,4,364.95,0,Product 28,Electronics,1459.8
399,INV02394,29-01-2022 12:00,CUST0390,PROD030,4,363,5,Product 30,Home & Kitchen,1379.4
400,INV00715,29-01-2022 14:00,CUST0158,PROD041,1,429.93,10,Product 41,Electronics,386.937
401,INV01889,29-01-2022 15:00,CUST0232,PROD007,1,129.08,15,Product 7,Home & Kitchen,109.718
402,INV01821,29-01-2022 15:00,CUST0488,PROD014,3,337.37,10,Product 14,Sports,910.899
403,INV04651,29-01-2022 17:00,CUST0500,PROD041,3,266.21,0,Product 41,Electronics,798.63
404,INV02162,29-01-2022 18:00,CUST0283,PROD036,2,86.95,0,Product 36,Grocery,173.9
405,INV00813,29-01-2022 19:00,CUST0475,PROD045,1,372.78,0,Product 45,Sports,372.78
406,INV01345,29-01-2022 20:00,CUST0043,PROD041,3,265.35,0,Product 41,Electronics,796.05
407,INV04409,29-01-2022 21:00,CUST0014,PROD038,2,131.85,15,Product 38,Home & Kitchen,224.145
408,INV01998,29-01-2022 22:00,CUST0440,PROD049,3,409.23,10,Product 49,Electronics,1104.921
409,INV02701,30-01-2022 05:00,CUST0375,PROD025,4,378.92,5,Product 25,Grocery,1439.896
410,INV01018,30-01-2022 10:00,CUST0355,PROD002,2,475.57,0,Product 2,Sports,951.14
411,INV04533,30-01-2022 13:00,CUST0298,PROD026,3,315.98,0,Product 26,Sports,947.94
412,INV02638,30-01-2022 14:00,CUST0025,PROD018,3,285.28,20,Product 18,Grocery,684.672
413,INV01812,30-01-2022 15:00,CUST0041,PROD048,4,88.47,5,Product 48,Toys,336.186
414,INV01763,30-01-2022 16:00,CUST0386,PROD040,4,422.71,10,Product 40,Toys,1521.756
415,INV04237,30-01-2022 16:00,CUST0487,PROD022,2,167.74,15,Product 22,Electronics,285.158
416,INV04976,30-01-2022 17:00,CUST0208,PROD025,3,77.81,20,Product 25,Grocery,186.744
417,INV04131,30-01-2022 17:00,CUST0013,PROD024,1,494.46,0,Product 24,Clothing,494.46
418,INV04529,30-01-2022 20:00,CUST0258,PROD033,1,311.73,5,Product 33,Toys,296.1435
419,INV02359,30-01-2022 20:00,CUST0415,PROD009,3,28.15,5,Product 9,Home & Kitchen,80.2275
420,INV03017,30-01-2022 21:00,CUST0347,PROD027,3,267.46,0,Product 27,Toys,802.38
421,INV01321,30-01-2022 23:00,CUST0118,PROD019,1,37.86,10,Product 19,Clothing,34.074
422,INV03340,31-01-2022 02:00,CUST0484,PROD018,1,284.15,20,Product 18,Grocery,227.32
423,INV03730,31-01-2022 03:00,CUST0264,PROD010,2,62.07,10,Product 10,Sports,111.726
424,INV01987,31-01-2022 03:00,CUST0436,PROD031,3,462.09,10,Product 31,Home & Kitchen,1247.643
425,INV03829,31-01-2022 05:00,CUST0012,PROD033,1,65.2,15,Product 33,Toys,55.42
426,INV03047,31-01-2022 06:00,CUST0276,PROD039,3,385.92,20,Product 39,Toys,926.208
427,INV00088,31-01-2022 07:00,CUST0087,PROD037,3,215.76,5,Product 37,Grocery,614.916
428,INV02013,31-01-2022 10:00,CUST0099,PROD029,3,99.81,20,Product 29,Electronics,239.544
429,INV03654,31-01-2022 11:00,CUST0104,PROD023,1,69.75,0,Product 23,Toys,69.75
430,INV04545,31-01-2022 11:00,CUST0200,PROD013,4,10.96,10,Product 13,Grocery,39.456
431,INV01612,31-01-2022 14:00,CUST0318,PROD036,4,323.42,0,Product 36,Grocery,1293.68
432,INV02204,31-01-2022 14:00,CUST0168,PROD041,1,226.3,0,Product 41,Electronics,226.3
433,INV03918,31-01-2022 17:00,CUST0140,PROD046,3,460.43,5,Product 46,Electronics,1312.2255
434,INV01265,31-01-2022 17:00,CUST0303,PROD002,2,219.72,0,Product 2,Sports,439.44
435,INV02536,31-01-2022 19:00,CUST0150,PROD026,1,420.54,10,Product 26,Sports,378.486
436,INV04737,31-01-2022 20:00,CUST0498,PROD042,1,120.17,15,Product 42,Home & Kitchen,102.1445
437,INV03722,31-01-2022 23:00,CUST0204,PROD017,1,34.57,0,Product 17,Grocery,34.57
438,INV01839,01-02-2022 01:00,CUST0221,PROD007,3,356.59,0,Product 7,Home & Kitchen,1069.77
439,INV00572,01-02-2022 01:00,CUST0416,PROD047,3,303.3,0,Product 47,Clothing,909.9
440,INV03671,01-02-2022 02:00,CUST0044,PROD007,4,341.72,15,Product 7,Home & Kitchen,1161.848
441,INV04788,01-02-2022 04:00,CUST0480,PROD017,1,139.52,0,Product 17,Grocery,139.52
442,INV01432,01-02-2022 08:00,CUST0005,PROD039,3,98.16,10,Product 39,Toys,265.032
443,INV04890,01-02-2022 10:00,CUST0163,PROD008,2,215.22,0,Product 8,Home & Kitchen,430.44
444,INV00740,01-02-2022 10:00,CUST0040,PROD002,3,242.37,15,Product 2,Sports,618.0435
445,INV01820,01-02-2022 11:00,CUST0311,PROD025,1,352.47,20,Product 25,Grocery,281.976
446,INV03186,01-02-2022 11:00,CUST0321,PROD018,4,212.82,0,Product 18,Grocery,851.28
447,INV04313,01-02-2022 12:00,CUST0423,PROD019,1,24.4,0,Product 19,Clothing,24.4
448,INV02771,01-02-2022 13:00,CUST0142,PROD001,2,203.15,20,Product 1,Toys,325.04
449,INV04334,01-02-2022 15:00,CUST0276,PROD043,3,372.01,0,Product 43,Sports,1116.03
450,INV04071,01-02-2022 16:00,CUST0149,PROD003,4,10.04,20,Product 3,Home & Kitchen,32.128
451,INV03766,01-02-2022 16:00,CUST0335,PROD013,2,338.2,0,Product 13,Grocery,676.4
452,INV04046,01-02-2022 17:00,CUST0312,PROD041,1,276.5,20,Product 41,Electronics,221.2
453,INV02176,01-02-2022 21:00,CUST0006,PROD008,1,408.82,0,Product 8,Home & Kitchen,408.82
454,INV04661,01-02-2022 22:00,CUST0339,PROD019,3,345.88,15,Product 19,Clothing,881.994
455,INV04625,01-02-2022 23:00,CUST0490,PROD024,3,109.33,10,Product 24,Clothing,295.191
456,INV03491,02-02-2022 00:00,CUST0145,PROD006,4,324.76,5,Product 6,Clothing,1234.088
457,INV02948,02-02-2022 00:00,CUST0498,PROD049,3,325.45,20,Product 49,Electronics,781.08
458,INV00465,02-02-2022 01:00,CUST0018,PROD022,1,359.49,0,Product 22,Electronics,359.49
459,INV00525,02-02-2022 02:00,CUST0262,PROD018,2,455.33,20,Product 18,Grocery,728.528
460,INV00399,02-02-2022 05:00,CUST0479,PROD020,1,115.92,10,Product 20,Toys,104.328
461,INV04726,02-02-2022 05:00,CUST0473,PROD018,2,169.93,0,Product 18,Grocery,339.86
462,INV01791,02-02-2022 06:00,CUST0114,PROD036,3,232.56,0,Product 36,Grocery,697.68
463,INV00736,02-02-2022 09:00,CUST0368,PROD035,2,267.43,0,Product 35,Grocery,534.86
464,INV03807,02-02-2022 11:00,CUST0222,PROD050,1,497.67,0,Product 50,Toys,497.67
465,INV01641,02-02-2022 12:00,CUST0453,PROD017,3,65.18,15,Product 17,Grocery,166.209
466,INV00118,02-02-2022 13:00,CUST0475,PROD045,3,347.65,0,Product 45,Sports,1042.95
467,INV04796,02-02-2022 15:00,CUST0022,PROD014,4,314.45,0,Product 14,Sports,1257.8
468,INV01598,02-02-2022 16:00,CUST0069,PROD007,2,323.36,15,Product 7,Home & Kitchen,549.712
469,INV04711,02-02-2022 18:00,CUST0265,PROD016,4,165.5,10,Product 16,Toys,595.8
470,INV02981,02-02-2022 19:00,CUST0240,PROD031,4,298.97,0,Product 31,Home & Kitchen,1195.88
471,INV03569,02-02-2022 20:00,CUST0014,PROD017,3,492.78,0,Product 17,Grocery,1478.34
472,INV00838,02-02-2022 21:00,CUST0340,PROD007,3,305.78,20,Product 7,Home & Kitchen,733.872
473,INV02595,02-02-2022 22:00,CUST0435,PROD021,4,453.87,10,Product 21,Sports,1633.932
474,INV02945,03-02-2022 00:00,CUST0361,PROD003,2,36.44,10,Product 3,Home & Kitchen,65.592
475,INV00005,03-02-2022 01:00,CUST0192,PROD010,4,333.99,0,Product 10,Sports,1335.96
476,INV01330,03-02-2022 05:00,CUST0092,PROD030,1,391.06,15,Product 30,Home & Kitchen,332.401
477,INV00055,03-02-2022 06:00,CUST0122,PROD009,1,125.37,0,Product 9,Home & Kitchen,125.37
478,INV03495,03-02-2022 06:00,CUST0383,PROD022,2,249.04,0,Product 22,Electronics,498.08
479,INV01582,03-02-2022 07:00,CUST0441,PROD049,4,443.18,0,Product 49,Electronics,1772.72
480,INV03827,03-02-2022 09:00,CUST0219,PROD048,3,144.52,15,Product 48,Toys,368.526
481,INV02304,03-02-2022 12:00,CUST0293,PROD017,3,224.78,0,Product 17,Grocery,674.34
482,INV03435,03-02-2022 12:00,CUST0340,PROD031,3,432.71,0,Product 31,Home & Kitchen,1298.13
483,INV03124,03-02-2022 15:00,CUST0494,PROD004,3,485.42,5,Product 4,Sports,1383.447
484,INV04040,03-02-2022 16:00,CUST0272,PROD036,1,43.71,5,Product 36,Grocery,41.5245
485,INV00571,03-02-2022 16:00,CUST0459,PROD030,3,158.44,20,Product 30,Home & Kitchen,380.256
486,INV01827,03-02-2022 17:00,CUST0079,PROD036,3,296.58,20,Product 36,Grocery,711.792
487,INV00573,03-02-2022 18:00,CUST0156,PROD048,2,218.73,15,Product 48,Toys,371.841
488,INV04930,03-02-2022 21:00,CUST0476,PROD024,3,227.89,5,Product 24,Clothing,649.4865
489,INV04970,03-02-2022 23:00,CUST0455,PROD038,2,181.59,15,Product 38,Home & Kitchen,308.703
490,INV01982,03-02-2022 23:00,CUST0343,PROD048,4,408.6,0,Product 48,Toys,1634.4
491,INV03499,03-02-2022 23:00,CUST0290,PROD011,4,410.82,20,Product 11,Toys,1314.624
492,INV01714,04-02-2022 02:00,CUST0174,PROD001,4,139.46,0,Product 1,Toys,557.84
493,INV03407,04-02-2022 02:00,CUST0277,PROD002,3,362,15,Product 2,Sports,923.1
494,INV03022,04-02-2022 05:00,CUST0053,PROD016,2,242.69,0,Product 16,Toys,485.38
495,INV02201,04-02-2022 06:00,CUST0117,PROD001,3,74.12,15,Product 1,Toys,189.006
496,INV02946,04-02-2022 07:00,CUST0063,PROD048,3,428.59,10,Product 48,Toys,1157.193
497,INV00685,04-02-2022 16:00,CUST0251,PROD015,2,61.9,20,Product 15,Clothing,99.04
498,INV02287,04-02-2022 16:00,CUST0068,PROD002,1,51.94,0,Product 2,Sports,51.94
499,INV02393,04-02-2022 18:00,CUST0172,PROD044,3,92.69,10,Product 44,Home & Kitchen,250.263
500,INV02975,04-02-2022 19:00,CUST0112,PROD021,1,496.62,20,Product 21,Sports,397.296
501,INV00324,04-02-2022 21:00,CUST0344,PROD020,4,56.45,5,Product 20,Toys,214.51
502,INV04626,04-02-2022 22:00,CUST0133,PROD007,2,371.93,15,Product 7,Home & Kitchen,632.281
503,INV02077,05-02-2022 00:00,CUST0099,PROD044,4,127.69,0,Product 44,Home & Kitchen,510.76
504,INV03335,05-02-2022 05:00,CUST0417,PROD033,2,403.71,10,Product 33,Toys,726.678
505,INV03107,05-02-2022 07:00,CUST0455,PROD016,1,19.24,20,Product 16,Toys,15.392
506,INV03709,05-02-2022 08:00,CUST0221,PROD027,1,156.39,0,Product 27,Toys,156.39
507,INV01620,05-02-2022 09:00,CUST0140,PROD019,1,144.98,5,Product 19,Clothing,137.731
508,INV00766,05-02-2022 17:00,CUST0456,PROD043,2,107.62,0,Product 43,Sports,215.24
509,INV00523,05-02-2022 18:00,CUST0175,PROD005,1,357.4,0,Product 5,Sports,357.4
510,INV03166,05-02-2022 21:00,CUST0296,PROD014,3,194.32,0,Product 14,Sports,582.96
511,INV01019,06-02-2022 00:00,CUST0495,PROD016,4,272.19,0,Product 16,Toys,1088.76
512,INV00910,06-02-2022 00:00,CUST0228,PROD007,1,457.68,0,Product 7,Home & Kitchen,457.68
513,INV02009,06-02-2022 00:00,CUST0182,PROD049,4,105.03,0,Product 49,Electronics,420.12
514,INV03205,06-02-2022 01:00,CUST0469,PROD030,1,47.01,0,Product 30,Home & Kitchen,47.01
515,INV00340,06-02-2022 01:00,CUST0498,PROD041,2,168.83,5,Product 41,Electronics,320.777
516,INV02868,06-02-2022 03:00,CUST0182,PROD004,2,268.17,15,Product 4,Sports,455.889
517,INV04053,06-02-2022 05:00,CUST0018,PROD039,4,425.42,20,Product 39,Toys,1361.344
518,INV04210,06-02-2022 06:00,CUST0027,PROD022,4,329.74,20,Product 22,Electronics,1055.168
519,INV01132,06-02-2022 06:00,CUST0474,PROD041,2,301.28,0,Product 41,Electronics,602.56
520,INV03968,06-02-2022 09:00,CUST0083,PROD015,2,401.53,20,Product 15,Clothing,642.448
521,INV01089,06-02-2022 13:00,CUST0024,PROD014,4,69.14,0,Product 14,Sports,276.56
522,INV01005,06-02-2022 13:00,CUST0080,PROD019,4,129.57,0,Product 19,Clothing,518.28
523,INV01320,06-02-2022 15:00,CUST0016,PROD005,1,392.72,20,Product 5,Sports,314.176
524,INV01628,06-02-2022 16:00,CUST0195,PROD003,1,172.77,10,Product 3,Home & Kitchen,155.493
525,INV04682,06-02-2022 18:00,CUST0352,PROD023,1,207.02,20,Product 23,Toys,165.616
